tran_id,stroe_id,member_id,date
2023-01-27T09-51-46-307062_6,2,1004,2023-01-27
2023-01-27T09-51-46-307062_7,2,1080,2023-01-27
2023-01-27T09-51-46-307062_8,3,1014,2023-01-27
2023-01-27T09-51-46-307062_11,2,1062,2023-01-27
2023-01-27T09-51-46-307062_12,2,1007,2023-01-27
2023-01-27T09-51-46-308059_13,3,1021,2023-01-27
2023-01-27T09-51-46-308059_14,1,1068,2023-01-27
2023-01-27T09-51-46-308059_16,1,1063,2023-01-27
2023-01-27T09-51-46-308059_17,1,1009,2023-01-27
2023-01-27T09-51-46-308059_18,2,1022,2023-01-27
2023-01-27T09-51-46-309061_18,2,1022,2023-01-27
2023-01-27T09-51-46-309061_19,1,1059,2023-01-27
2023-01-27T09-51-46-309061_20,1,1100,2023-01-27
2023-01-27T09-51-46-309061_22,1,1030,2023-01-27
2023-01-27T09-51-46-309061_23,1,1036,2023-01-27
2023-01-27T09-51-46-309061_24,2,1044,2023-01-27
2023-01-27T09-51-46-309061_25,3,1016,2023-01-27
2023-01-27T09-51-46-309061_26,2,1079,2023-01-27
2023-01-28T09-51-46-309061_1,3,1032,2023-01-28
2023-01-28T09-51-46-310062_1,3,1032,2023-01-28
2023-01-28T09-51-46-310062_2,3,1062,2023-01-28
2023-01-28T09-51-46-310062_3,1,1044,2023-01-28
2023-01-28T09-51-46-310062_4,2,1040,2023-01-28
2023-01-28T09-51-46-311062_4,2,1040,2023-01-28
2023-01-28T09-51-46-311131_4,2,1040,2023-01-28
2023-01-28T09-51-46-311189_4,2,1040,2023-01-28
2023-01-28T09-51-46-311189_5,3,1068,2023-01-28
2023-01-28T09-51-46-311189_6,2,1080,2023-01-28
2023-01-28T09-51-46-311189_7,1,1100,2023-01-28
2023-01-28T09-51-46-312189_8,1,1090,2023-01-28
2023-01-28T09-51-46-312189_9,2,1089,2023-01-28
2023-01-28T09-51-46-312189_10,3,1047,2023-01-28
2023-01-28T09-51-46-312189_11,1,1096,2023-01-28
2023-01-28T09-51-46-312189_12,1,1026,2023-01-28
2023-01-28T09-51-46-312189_13,2,1030,2023-01-28
2023-01-28T09-51-46-313193_13,2,1030,2023-01-28
2023-01-28T09-51-46-313193_14,1,1005,2023-01-28
2023-01-28T09-51-46-314193_16,2,1027,2023-01-28
2023-01-28T09-51-46-314193_17,3,1074,2023-01-28
2023-01-28T09-51-46-314193_18,2,1006,2023-01-28
2023-01-28T09-51-46-315190_19,2,1058,2023-01-28
2023-01-28T09-51-46-315190_21,3,1001,2023-01-28
2023-01-28T09-51-46-315190_22,1,1048,2023-01-28
2023-01-28T09-51-46-315190_24,3,1051,2023-01-28
2023-01-28T09-51-46-315190_26,2,1036,2023-01-28
2023-01-28T09-51-46-315190_28,3,1016,2023-01-28
2023-01-28T09-51-46-315190_29,1,1021,2023-01-28
2023-01-28T09-51-46-315190_30,1,1008,2023-01-28
2023-01-28T09-51-46-316298_30,1,1008,2023-01-28
2023-01-28T09-51-46-316298_31,3,1071,2023-01-28
2023-01-28T09-51-46-317302_31,3,1071,2023-01-28
2023-01-28T09-51-46-317302_32,1,1083,2023-01-28
2023-01-28T09-51-46-318304_32,1,1083,2023-01-28
2023-01-28T09-51-46-318304_34,1,1011,2023-01-28
2023-01-28T09-51-46-318304_35,1,1086,2023-01-28
2023-01-28T09-51-46-318304_36,3,1041,2023-01-28
2023-01-28T09-51-46-319300_36,3,1041,2023-01-28
2023-01-28T09-51-46-319300_37,1,1099,2023-01-28
2023-01-28T09-51-46-319300_39,3,1046,2023-01-28
2023-01-28T09-51-46-319300_43,3,1034,2023-01-28
2023-01-28T09-51-46-319300_45,2,1020,2023-01-28
2023-01-29T09-51-46-319300_1,1,1070,2023-01-29
2023-01-29T09-51-46-319300_2,1,1041,2023-01-29
2023-01-29T09-51-46-320299_2,1,1041,2023-01-29
2023-01-29T09-51-46-320299_3,1,1018,2023-01-29
2023-01-29T09-51-46-320299_4,1,1074,2023-01-29
2023-01-29T09-51-46-320299_5,1,1056,2023-01-29
2023-01-29T09-51-46-320299_6,3,1047,2023-01-29
2023-01-29T09-51-46-320299_7,1,1031,2023-01-29
2023-01-29T09-51-46-320299_8,2,1035,2023-01-29
2023-01-29T09-51-46-321297_8,2,1035,2023-01-29
2023-01-29T09-51-46-321297_9,2,1025,2023-01-29
2023-01-29T09-51-46-321297_10,2,1030,2023-01-29
2023-01-29T09-51-46-321297_11,1,1028,2023-01-29
2023-01-29T09-51-46-321297_12,1,1014,2023-01-29
2023-01-29T09-51-46-322404_14,1,1034,2023-01-29
2023-01-29T09-51-46-322404_15,3,1050,2023-01-29
2023-01-29T09-51-46-322404_16,1,1065,2023-01-29
2023-01-29T09-51-46-322404_17,2,1077,2023-01-29
2023-01-29T09-51-46-322404_18,1,1005,2023-01-29
2023-01-29T09-51-46-323405_18,1,1005,2023-01-29
2023-01-30T09-51-46-323405_1,2,1078,2023-01-30
2023-01-30T09-51-46-323405_2,2,1009,2023-01-30
2023-01-30T09-51-46-323405_3,2,1021,2023-01-30
2023-01-30T09-51-46-323405_4,2,1005,2023-01-30
2023-01-30T09-51-46-323405_5,1,1008,2023-01-30
2023-01-30T09-51-46-323405_6,2,1034,2023-01-30
2023-01-30T09-51-46-323405_7,1,1090,2023-01-30
2023-01-30T09-51-46-324405_7,1,1090,2023-01-30
2023-01-30T09-51-46-324405_8,2,1085,2023-01-30
2023-01-30T09-51-46-324405_9,3,1028,2023-01-30
2023-01-30T09-51-46-325404_9,3,1028,2023-01-30
2023-01-30T09-51-46-325404_10,3,1027,2023-01-30
2023-01-30T09-51-46-325404_11,1,1026,2023-01-30
2023-01-30T09-51-46-325404_12,2,1060,2023-01-30
2023-01-30T09-51-46-325404_13,3,1014,2023-01-30
2023-01-30T09-51-46-326406_14,3,1069,2023-01-30
2023-01-30T09-51-46-326406_15,2,1049,2023-01-30
2023-01-30T09-51-46-326406_16,1,1099,2023-01-30
2023-01-30T09-51-46-326406_17,1,1032,2023-01-30
2023-01-30T09-51-46-326406_18,2,1062,2023-01-30
2023-01-30T09-51-46-326406_19,1,1001,2023-01-30
2023-01-30T09-51-46-326406_20,1,1030,2023-01-30
2023-01-30T09-51-46-326406_21,1,1017,2023-01-30
2023-01-30T09-51-46-326406_22,3,1045,2023-01-30
2023-01-30T09-51-46-326406_24,1,1033,2023-01-30
2023-01-30T09-51-46-327404_24,1,1033,2023-01-30
2023-01-30T09-51-46-327404_26,3,1004,2023-01-30
2023-01-30T09-51-46-327404_28,3,1024,2023-01-30
2023-01-30T09-51-46-327404_29,3,1019,2023-01-30
2023-01-30T09-51-46-327404_30,2,1086,2023-01-30
2023-01-30T09-51-46-327404_31,3,1063,2023-01-30
2023-01-30T09-51-46-328521_31,3,1063,2023-01-30
2023-01-30T09-51-46-328521_32,3,1077,2023-01-30
2023-01-30T09-51-46-328521_33,2,1071,2023-01-30
2023-01-30T09-51-46-329522_35,2,1042,2023-01-30
2023-01-30T09-51-46-329522_36,2,1038,2023-01-30
2023-01-31T09-51-46-329522_1,3,1007,2023-01-31
2023-01-31T09-51-46-329522_2,1,1091,2023-01-31
2023-01-31T09-51-46-329522_3,3,1035,2023-01-31
2023-01-31T09-51-46-330524_3,3,1035,2023-01-31
2023-01-31T09-51-46-330524_4,3,1015,2023-01-31
2023-01-31T09-51-46-330524_5,1,1098,2023-01-31
2023-01-31T09-51-46-330524_6,3,1051,2023-01-31
2023-01-31T09-51-46-330524_7,3,1033,2023-01-31
2023-01-31T09-51-46-330524_9,1,1063,2023-01-31
2023-01-31T09-51-46-330524_10,2,1096,2023-01-31
2023-01-31T09-51-46-330524_11,3,1030,2023-01-31
2023-01-31T09-51-46-331522_11,3,1030,2023-01-31
2023-01-31T09-51-46-331522_12,2,1079,2023-01-31
2023-01-31T09-51-46-331522_13,3,1090,2023-01-31
2023-01-31T09-51-46-331522_14,1,1036,2023-01-31
2023-01-31T09-51-46-332525_15,2,1005,2023-01-31
2023-01-31T09-51-46-332525_17,3,1032,2023-01-31
2023-01-31T09-51-46-332525_18,1,1067,2023-01-31
2023-01-31T09-51-46-332525_19,2,1056,2023-01-31
2023-01-31T09-51-46-333521_19,2,1056,2023-01-31
2023-01-31T09-51-46-333585_19,2,1056,2023-01-31
2023-01-31T09-51-46-333643_19,2,1056,2023-01-31
2023-01-31T09-51-46-333643_20,3,1075,2023-01-31
2023-01-31T09-51-46-333643_21,3,1068,2023-01-31
2023-01-31T09-51-46-333643_22,1,1094,2023-01-31
2023-01-31T09-51-46-333643_23,2,1081,2023-01-31
2023-01-31T09-51-46-333643_25,3,1025,2023-01-31
2023-01-31T09-51-46-334646_25,3,1025,2023-01-31
2023-01-31T09-51-46-334646_26,2,1006,2023-01-31
2023-01-31T09-51-46-334646_27,3,1002,2023-01-31
2023-01-31T09-51-46-334646_28,3,1084,2023-01-31
2023-01-31T09-51-46-334646_31,1,1076,2023-01-31
2023-01-31T09-51-46-334646_32,2,1020,2023-01-31
2023-01-31T09-51-46-335649_32,2,1020,2023-01-31
2023-01-31T09-51-46-335649_33,2,1073,2023-01-31
2023-01-31T09-51-46-335649_41,1,1034,2023-01-31
2023-01-31T09-51-46-335649_42,3,1061,2023-01-31
2023-01-31T09-51-46-335649_43,2,1001,2023-01-31
2023-01-31T09-51-46-335649_44,3,1062,2023-01-31
2023-01-31T09-51-46-336651_47,3,1011,2023-01-31
2023-02-01T09-51-46-336651_1,3,1073,2023-02-01
2023-02-01T09-51-46-336651_2,1,1080,2023-02-01
2023-02-01T09-51-46-336651_3,2,1026,2023-02-01
2023-02-01T09-51-46-337646_4,3,1079,2023-02-01
2023-02-01T09-51-46-337646_5,1,1015,2023-02-01
2023-02-01T09-51-46-337646_6,1,1029,2023-02-01
2023-02-01T09-51-46-337646_7,2,1034,2023-02-01
2023-02-01T09-51-46-338751_7,2,1034,2023-02-01
2023-02-01T09-51-46-338751_8,1,1094,2023-02-01
2023-02-01T09-51-46-338751_9,2,1067,2023-02-01
2023-02-01T09-51-46-338751_10,3,1070,2023-02-01
2023-02-01T09-51-46-338751_11,1,1095,2023-02-01
2023-02-01T09-51-46-339755_11,1,1095,2023-02-01
2023-02-01T09-51-46-339755_12,3,1040,2023-02-01
2023-02-01T09-51-46-339755_13,2,1013,2023-02-01
2023-02-01T09-51-46-339755_14,3,1085,2023-02-01
2023-02-02T09-51-46-339755_1,2,1027,2023-02-02
2023-02-02T09-51-46-339755_2,3,1016,2023-02-02
2023-02-02T09-51-46-339755_3,2,1055,2023-02-02
2023-02-02T09-51-46-340752_3,2,1055,2023-02-02
2023-02-02T09-51-46-340752_4,1,1054,2023-02-02
2023-02-02T09-51-46-340752_5,1,1081,2023-02-02
2023-02-02T09-51-46-340752_6,1,1030,2023-02-02
2023-02-02T09-51-46-340752_7,2,1088,2023-02-02
2023-02-02T09-51-46-341754_7,2,1088,2023-02-02
2023-02-02T09-51-46-341754_8,3,1047,2023-02-02
2023-02-02T09-51-46-341754_9,1,1070,2023-02-02
2023-02-02T09-51-46-341754_11,2,1092,2023-02-02
2023-02-02T09-51-46-341754_12,1,1025,2023-02-02
2023-02-02T09-51-46-341754_13,1,1043,2023-02-02
2023-02-02T09-51-46-341754_14,2,1034,2023-02-02
2023-02-02T09-51-46-341754_15,1,1067,2023-02-02
2023-02-02T09-51-46-342751_15,1,1067,2023-02-02
2023-02-02T09-51-46-342751_16,3,1096,2023-02-02
2023-02-02T09-51-46-342751_17,1,1019,2023-02-02
2023-02-02T09-51-46-342751_20,2,1058,2023-02-02
2023-02-02T09-51-46-342751_21,1,1022,2023-02-02
2023-02-02T09-51-46-342751_22,2,1063,2023-02-02
2023-02-02T09-51-46-342751_23,3,1099,2023-02-02
2023-02-02T09-51-46-342751_24,1,1003,2023-02-02
2023-02-02T09-51-46-343818_24,1,1003,2023-02-02
2023-02-02T09-51-46-343864_25,3,1094,2023-02-02
2023-02-02T09-51-46-343864_27,3,1048,2023-02-02
2023-02-02T09-51-46-343864_28,2,1005,2023-02-02
2023-02-03T09-51-46-343864_1,3,1042,2023-02-03
2023-02-03T09-51-46-343864_2,2,1081,2023-02-03
2023-02-03T09-51-46-343864_3,1,1068,2023-02-03
2023-02-03T09-51-46-344867_3,1,1068,2023-02-03
2023-02-03T09-51-46-344867_4,3,1064,2023-02-03
2023-02-03T09-51-46-344867_5,3,1059,2023-02-03
2023-02-03T09-51-46-344867_6,2,1057,2023-02-03
2023-02-03T09-51-46-344867_7,1,1087,2023-02-03
2023-02-03T09-51-46-344867_8,3,1018,2023-02-03
2023-02-03T09-51-46-345864_8,3,1018,2023-02-03
2023-02-03T09-51-46-345864_9,1,1035,2023-02-03
2023-02-03T09-51-46-345864_10,2,1015,2023-02-03
2023-02-03T09-51-46-345864_11,3,1023,2023-02-03
2023-02-03T09-51-46-345864_12,2,1078,2023-02-03
2023-02-03T09-51-46-346864_12,2,1078,2023-02-03
2023-02-03T09-51-46-346864_13,3,1024,2023-02-03
2023-02-03T09-51-46-346864_14,1,1050,2023-02-03
2023-02-03T09-51-46-346864_15,1,1098,2023-02-03
2023-02-03T09-51-46-347870_15,1,1098,2023-02-03
2023-02-03T09-51-46-347870_16,2,1031,2023-02-03
2023-02-03T09-51-46-348868_16,2,1031,2023-02-03
2023-02-03T09-51-46-348927_16,2,1031,2023-02-03
2023-02-03T09-51-46-348990_17,1,1089,2023-02-03
2023-02-03T09-51-46-348990_18,1,1040,2023-02-03
2023-02-03T09-51-46-348990_19,2,1041,2023-02-03
2023-02-03T09-51-46-349992_19,2,1041,2023-02-03
2023-02-03T09-51-46-349992_20,2,1067,2023-02-03
2023-02-03T09-51-46-349992_21,2,1091,2023-02-03
2023-02-03T09-51-46-349992_22,1,1092,2023-02-03
2023-02-03T09-51-46-350992_23,2,1003,2023-02-03
2023-02-03T09-51-46-350992_24,3,1086,2023-02-03
2023-02-03T09-51-46-351993_24,3,1086,2023-02-03
2023-02-03T09-51-46-351993_26,1,1010,2023-02-03
2023-02-03T09-51-46-351993_27,2,1020,2023-02-03
2023-02-03T09-51-46-351993_28,3,1044,2023-02-03
2023-02-03T09-51-46-351993_29,1,1094,2023-02-03
2023-02-03T09-51-46-351993_30,1,1008,2023-02-03
2023-02-03T09-51-46-351993_31,2,1029,2023-02-03
2023-02-03T09-51-46-352994_31,2,1029,2023-02-03
2023-02-03T09-51-46-352994_33,2,1073,2023-02-03
2023-02-04T09-51-46-352994_1,3,1024,2023-02-04
2023-02-04T09-51-46-352994_2,3,1020,2023-02-04
2023-02-04T09-51-46-353993_2,3,1020,2023-02-04
2023-02-04T09-51-46-354058_2,3,1020,2023-02-04
2023-02-04T09-51-46-354117_3,2,1063,2023-02-04
2023-02-04T09-51-46-354117_4,1,1034,2023-02-04
2023-02-04T09-51-46-354117_5,2,1056,2023-02-04
2023-02-04T09-51-46-354117_6,3,1068,2023-02-04
2023-02-04T09-51-46-355121_6,3,1068,2023-02-04
2023-02-04T09-51-46-355121_7,3,1051,2023-02-04
2023-02-04T09-51-46-355121_8,3,1037,2023-02-04
2023-02-04T09-51-46-355121_9,1,1071,2023-02-04
2023-02-04T09-51-46-355121_10,2,1090,2023-02-04
2023-02-04T09-51-46-356117_10,2,1090,2023-02-04
2023-02-04T09-51-46-356117_11,1,1098,2023-02-04
2023-02-04T09-51-46-356117_12,1,1050,2023-02-04
2023-02-04T09-51-46-356117_13,1,1012,2023-02-04
2023-02-04T09-51-46-356117_14,1,1010,2023-02-04
2023-02-04T09-51-46-357118_14,1,1010,2023-02-04
2023-02-04T09-51-46-357118_15,1,1040,2023-02-04
2023-02-04T09-51-46-357118_16,3,1083,2023-02-04
2023-02-04T09-51-46-357118_17,2,1035,2023-02-04
2023-02-04T09-51-46-357118_18,2,1094,2023-02-04
2023-02-04T09-51-46-357118_19,2,1003,2023-02-04
2023-02-05T09-51-46-357118_1,3,1016,2023-02-05
2023-02-05T09-51-46-357118_2,2,1033,2023-02-05
2023-02-05T09-51-46-358121_2,2,1033,2023-02-05
2023-02-05T09-51-46-358121_3,3,1073,2023-02-05
2023-02-06T09-51-46-358121_1,3,1088,2023-02-06
2023-02-07T09-51-46-358121_1,3,1090,2023-02-07
2023-02-07T09-51-46-358121_2,1,1003,2023-02-07
2023-02-07T09-51-46-358121_3,1,1025,2023-02-07
2023-02-07T09-51-46-358121_4,2,1058,2023-02-07
2023-02-07T09-51-46-359119_4,2,1058,2023-02-07
2023-02-07T09-51-46-359183_4,2,1058,2023-02-07
2023-02-07T09-51-46-359245_4,2,1058,2023-02-07
2023-02-07T09-51-46-359245_5,2,1084,2023-02-07
2023-02-07T09-51-46-359245_6,2,1042,2023-02-07
2023-02-07T09-51-46-360245_7,2,1011,2023-02-07
2023-02-07T09-51-46-360245_8,2,1046,2023-02-07
2023-02-07T09-51-46-360245_9,3,1048,2023-02-07
2023-02-07T09-51-46-360245_10,1,1033,2023-02-07
2023-02-08T09-51-46-360245_1,2,1058,2023-02-08
2023-02-08T09-51-46-360245_2,1,1064,2023-02-08
2023-02-08T09-51-46-360245_3,1,1076,2023-02-08
2023-02-08T09-51-46-361247_4,1,1020,2023-02-08
2023-02-08T09-51-46-361247_5,1,1032,2023-02-08
2023-02-08T09-51-46-361247_6,1,1087,2023-02-08
2023-02-08T09-51-46-361247_7,3,1054,2023-02-08
2023-02-08T09-51-46-361247_8,1,1041,2023-02-08
2023-02-08T09-51-46-361247_9,1,1031,2023-02-08
2023-02-08T09-51-46-361247_10,1,1044,2023-02-08
2023-02-08T09-51-46-361247_11,3,1010,2023-02-08
2023-02-08T09-51-46-361247_12,3,1067,2023-02-08
2023-02-08T09-51-46-361247_13,2,1085,2023-02-08
2023-02-08T09-51-46-362249_13,2,1085,2023-02-08
2023-02-08T09-51-46-362249_14,1,1037,2023-02-08
2023-02-08T09-51-46-362249_15,1,1060,2023-02-08
2023-02-08T09-51-46-362249_16,2,1051,2023-02-08
2023-02-09T09-51-46-362249_1,1,1073,2023-02-09
2023-02-09T09-51-46-362249_2,2,1008,2023-02-09
2023-02-09T09-51-46-362249_3,2,1020,2023-02-09
2023-02-09T09-51-46-362249_4,1,1087,2023-02-09
2023-02-09T09-51-46-362249_5,3,1078,2023-02-09
2023-02-09T09-51-46-363246_5,3,1078,2023-02-09
2023-02-09T09-51-46-363246_6,3,1057,2023-02-09
2023-02-09T09-51-46-363246_7,3,1050,2023-02-09
2023-02-09T09-51-46-363246_8,3,1075,2023-02-09
2023-02-09T09-51-46-363246_9,2,1039,2023-02-09
2023-02-09T09-51-46-363246_10,2,1028,2023-02-09
2023-02-09T09-51-46-364246_10,2,1028,2023-02-09
2023-02-09T09-51-46-364357_11,3,1077,2023-02-09
2023-02-09T09-51-46-364357_12,3,1041,2023-02-09
2023-02-09T09-51-46-364357_13,2,1042,2023-02-09
2023-02-09T09-51-46-364357_14,3,1067,2023-02-09
2023-02-09T09-51-46-364357_16,2,1019,2023-02-09
2023-02-09T09-51-46-365359_17,3,1011,2023-02-09
2023-02-09T09-51-46-365359_19,2,1090,2023-02-09
2023-02-09T09-51-46-365359_20,3,1069,2023-02-09
2023-02-09T09-51-46-365359_22,1,1023,2023-02-09
2023-02-09T09-51-46-366359_22,1,1023,2023-02-09
2023-02-09T09-51-46-366359_23,3,1001,2023-02-09
2023-02-09T09-51-46-366359_24,3,1058,2023-02-09
2023-02-09T09-51-46-366359_25,2,1088,2023-02-09
2023-02-09T09-51-46-366359_26,1,1004,2023-02-09
2023-02-09T09-51-46-367357_26,1,1004,2023-02-09
2023-02-09T09-51-46-367357_27,3,1061,2023-02-09
2023-02-09T09-51-46-367357_29,3,1037,2023-02-09
2023-02-09T09-51-46-367357_30,2,1093,2023-02-09
2023-02-09T09-51-46-367357_31,2,1003,2023-02-09
2023-02-10T09-51-46-367357_1,2,1031,2023-02-10
2023-02-10T09-51-46-368359_1,2,1031,2023-02-10
2023-02-10T09-51-46-368359_2,3,1070,2023-02-10
2023-02-10T09-51-46-368359_3,2,1009,2023-02-10
2023-02-10T09-51-46-368359_4,2,1073,2023-02-10
2023-02-10T09-51-46-368359_6,2,1026,2023-02-10
2023-02-10T09-51-46-368359_7,3,1061,2023-02-10
2023-02-10T09-51-46-368359_8,1,1077,2023-02-10
2023-02-10T09-51-46-369359_8,1,1077,2023-02-10
2023-02-10T09-51-46-369485_8,1,1077,2023-02-10
2023-02-10T09-51-46-369485_9,1,1023,2023-02-10
2023-02-10T09-51-46-369485_10,1,1008,2023-02-10
2023-02-10T09-51-46-369485_11,1,1027,2023-02-10
2023-02-10T09-51-46-369485_12,2,1072,2023-02-10
2023-02-10T09-51-46-369485_13,3,1055,2023-02-10
2023-02-10T09-51-46-369485_14,3,1020,2023-02-10
2023-02-10T09-51-46-369485_16,1,1058,2023-02-10
2023-02-10T09-51-46-370487_16,1,1058,2023-02-10
2023-02-10T09-51-46-370487_17,3,1059,2023-02-10
2023-02-10T09-51-46-370487_18,2,1004,2023-02-10
2023-02-10T09-51-46-370487_19,3,1085,2023-02-10
2023-02-11T09-51-46-370487_1,1,1088,2023-02-11
2023-02-11T09-51-46-371487_1,1,1088,2023-02-11
2023-02-11T09-51-46-371487_2,2,1048,2023-02-11
2023-02-11T09-51-46-371487_3,1,1006,2023-02-11
2023-02-11T09-51-46-371487_4,1,1086,2023-02-11
2023-02-11T09-51-46-371487_5,3,1012,2023-02-11
2023-02-12T09-51-46-371487_1,2,1046,2023-02-12
2023-02-12T09-51-46-371487_2,3,1091,2023-02-12
2023-02-12T09-51-46-372489_2,3,1091,2023-02-12
2023-02-12T09-51-46-372489_3,3,1085,2023-02-12
2023-02-12T09-51-46-372489_4,1,1047,2023-02-12
2023-02-12T09-51-46-372489_5,3,1082,2023-02-12
2023-02-12T09-51-46-372489_6,3,1045,2023-02-12
2023-02-12T09-51-46-372489_7,2,1029,2023-02-12
2023-02-12T09-51-46-372489_8,2,1017,2023-02-12
2023-02-12T09-51-46-373488_8,2,1017,2023-02-12
2023-02-12T09-51-46-373488_9,3,1011,2023-02-12
2023-02-12T09-51-46-373488_10,3,1025,2023-02-12
2023-02-12T09-51-46-373488_11,1,1067,2023-02-12
2023-02-12T09-51-46-373488_12,2,1070,2023-02-12
2023-02-12T09-51-46-374550_12,2,1070,2023-02-12
2023-02-12T09-51-46-374605_12,2,1070,2023-02-12
2023-02-12T09-51-46-374605_13,2,1094,2023-02-12
2023-02-12T09-51-46-374605_14,2,1007,2023-02-12
2023-02-12T09-51-46-374605_15,2,1015,2023-02-12
2023-02-12T09-51-46-374605_16,2,1076,2023-02-12
2023-02-12T09-51-46-374605_17,3,1036,2023-02-12
2023-02-12T09-51-46-375610_17,3,1036,2023-02-12
2023-02-12T09-51-46-375610_18,3,1040,2023-02-12
2023-02-12T09-51-46-375610_19,1,1072,2023-02-12
2023-02-12T09-51-46-375610_20,1,1030,2023-02-12
2023-02-12T09-51-46-376609_20,1,1030,2023-02-12
2023-02-12T09-51-46-376609_21,3,1022,2023-02-12
2023-02-12T09-51-46-376609_22,2,1051,2023-02-12
2023-02-12T09-51-46-376609_23,1,1084,2023-02-12
2023-02-12T09-51-46-376609_24,1,1002,2023-02-12
2023-02-12T09-51-46-376609_26,2,1033,2023-02-12
2023-02-12T09-51-46-377609_26,2,1033,2023-02-12
2023-02-12T09-51-46-377609_29,3,1037,2023-02-12
2023-02-12T09-51-46-377609_30,1,1008,2023-02-12
2023-02-12T09-51-46-377609_31,1,1064,2023-02-12
2023-02-12T09-51-46-377609_32,2,1024,2023-02-12
2023-02-12T09-51-46-377609_33,1,1095,2023-02-12
2023-02-12T09-51-46-378610_35,3,1093,2023-02-12
2023-02-12T09-51-46-378610_36,1,1081,2023-02-12
2023-02-13T09-51-46-378610_1,3,1001,2023-02-13
2023-02-13T09-51-46-378610_2,1,1012,2023-02-13
2023-02-13T09-51-46-378610_3,1,1032,2023-02-13
2023-02-13T09-51-46-378610_4,1,1058,2023-02-13
2023-02-13T09-51-46-379714_4,1,1058,2023-02-13
2023-02-13T09-51-46-379714_5,3,1085,2023-02-13
2023-02-13T09-51-46-379714_6,3,1090,2023-02-13
2023-02-13T09-51-46-379714_7,2,1011,2023-02-13
2023-02-13T09-51-46-379714_9,1,1068,2023-02-13
2023-02-13T09-51-46-379714_10,2,1027,2023-02-13
2023-02-13T09-51-46-380716_10,2,1027,2023-02-13
2023-02-13T09-51-46-380716_11,1,1051,2023-02-13
2023-02-13T09-51-46-380716_12,2,1035,2023-02-13
2023-02-13T09-51-46-380716_14,2,1077,2023-02-13
2023-02-13T09-51-46-380716_15,1,1079,2023-02-13
2023-02-13T09-51-46-381717_16,2,1041,2023-02-13
2023-02-13T09-51-46-381717_18,2,1080,2023-02-13
2023-02-13T09-51-46-381717_19,2,1031,2023-02-13
2023-02-13T09-51-46-381717_21,3,1015,2023-02-13
2023-02-13T09-51-46-381717_22,1,1089,2023-02-13
2023-02-13T09-51-46-381717_23,2,1087,2023-02-13
2023-02-13T09-51-46-381717_24,2,1022,2023-02-13
2023-02-13T09-51-46-382718_24,2,1022,2023-02-13
2023-02-13T09-51-46-382718_25,3,1002,2023-02-13
2023-02-13T09-51-46-382718_27,3,1019,2023-02-13
2023-02-13T09-51-46-382718_28,1,1049,2023-02-13
2023-02-13T09-51-46-382718_29,3,1073,2023-02-13
2023-02-13T09-51-46-382718_30,3,1024,2023-02-13
2023-02-13T09-51-46-383720_30,3,1024,2023-02-13
2023-02-13T09-51-46-383720_31,2,1036,2023-02-13
2023-02-13T09-51-46-383720_33,2,1052,2023-02-13
2023-02-13T09-51-46-383720_34,2,1040,2023-02-13
2023-02-13T09-51-46-384777_34,2,1040,2023-02-13
2023-02-13T09-51-46-384831_34,2,1040,2023-02-13
2023-02-13T09-51-46-384831_36,2,1063,2023-02-13
2023-02-13T09-51-46-384831_37,3,1099,2023-02-13
2023-02-13T09-51-46-384831_38,1,1016,2023-02-13
2023-02-13T09-51-46-384831_39,1,1039,2023-02-13
2023-02-13T09-51-46-384831_41,3,1029,2023-02-13
2023-02-13T09-51-46-385835_41,3,1029,2023-02-13
2023-02-14T09-51-46-385835_1,3,1035,2023-02-14
2023-02-14T09-51-46-385835_2,2,1034,2023-02-14
2023-02-14T09-51-46-385835_3,2,1019,2023-02-14
2023-02-14T09-51-46-385835_4,3,1051,2023-02-14
2023-02-14T09-51-46-385835_5,2,1038,2023-02-14
2023-02-14T09-51-46-386831_5,2,1038,2023-02-14
2023-02-14T09-51-46-386831_6,3,1074,2023-02-14
2023-02-14T09-51-46-386831_7,3,1029,2023-02-14
2023-02-14T09-51-46-386831_8,3,1053,2023-02-14
2023-02-15T09-51-46-386831_1,2,1052,2023-02-15
2023-02-15T09-51-46-386831_2,1,1026,2023-02-15
2023-02-15T09-51-46-386831_3,1,1092,2023-02-15
2023-02-15T09-51-46-386831_4,3,1090,2023-02-15
2023-02-15T09-51-46-387829_4,3,1090,2023-02-15
2023-02-15T09-51-46-387829_5,2,1058,2023-02-15
2023-02-15T09-51-46-387829_6,1,1037,2023-02-15
2023-02-15T09-51-46-387829_7,3,1036,2023-02-15
2023-02-15T09-51-46-388833_7,3,1036,2023-02-15
2023-02-15T09-51-46-388833_8,3,1091,2023-02-15
2023-02-15T09-51-46-388833_9,2,1082,2023-02-15
2023-02-15T09-51-46-388833_10,3,1089,2023-02-15
2023-02-15T09-51-46-388833_11,1,1031,2023-02-15
2023-02-15T09-51-46-388833_12,2,1057,2023-02-15
2023-02-15T09-51-46-388833_13,3,1071,2023-02-15
2023-02-15T09-51-46-388833_14,1,1021,2023-02-15
2023-02-15T09-51-46-389829_15,3,1004,2023-02-15
2023-02-15T09-51-46-389829_16,1,1080,2023-02-15
2023-02-15T09-51-46-389829_17,2,1007,2023-02-15
2023-02-15T09-51-46-389829_19,1,1015,2023-02-15
